,iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
5,75,28.75712751588714,0.001766498175965581,0.0019669359170587093,0.0015791884771375053,0.6069069784054637,0.6551101445175742,0.6700439322048871,0.6807810244635474,0.6686158945883769,0.6186767797491965,0.4849177120340754,1.0,0.855117886432557,0.7929375326162659,0.6500157824099394,0.5234256561476848,0.3046007352485081,0.5490858993350285,0.000424585174602643,4.219552086182077e-05
6,76,29.381458338349113,0.002039738844326955,0.0021138629464764747,0.0021166858232746773,0.6967357000576722,0.6401603064530488,0.6477886097322101,0.7774843933385894,0.8653628076824602,0.6255251086658373,0.5328069670889602,1.0,0.5733332020328201,0.6623116435324305,0.5666937668406657,0.6659915301500937,0.36647844374848537,0.5740530535838247,0.0003336670095684391,1e-08
7,77,29.222776643780012,0.001727563200807691,0.0020227581654371773,0.0014224476986077206,0.4896630284402112,0.6998635809578547,0.6523409363562558,0.9732989355335224,0.472859891257742,0.5995854564182286,0.484805918029888,0.9958890519414958,0.9195978750107932,0.9100549044680938,0.5345902918738713,0.9769339623768049,0.5691477757510953,0.06440540988241478,0.00016227290186815457,3.482083352468468e-05
8,78,29.875583700907768,0.0015420932903041362,0.0017045059168029342,0.001515235072116039,0.520162660554497,0.7939898980462446,0.8704331538418502,0.9264656557964444,0.9347045863818688,0.7556609056427699,0.645001817154759,1.0,0.9219378704304249,0.701579626001993,0.9355095149234772,0.5646507967858151,0.5271579470689557,0.6064302997243546,0.0004167260326682353,3.3046777062617494e-05
9,79,29.07551673610775,0.002306558104225809,0.0020778472202467317,0.0014528469588861448,0.7195564154299061,0.5204857113781568,0.5472326093411485,0.5542112144005392,0.7290820169596739,0.5814332492128278,0.5080941385565356,1.0,0.6741835696590768,0.925753601481103,0.775949720477301,0.709998078204879,0.29900521019242754,0.9404136006591168,0.0004762153754882537,4.4688830311556675e-05
0,80,29.117854155104645,0.0016719337988837513,0.0039845239536985275,0.0023013166241527268,1.0,0.814131786281832,0.8565168402044134,0.999540009115214,0.5979702092330716,0.3395568515487527,0.2478645156643723,0.9877121040961576,0.8342887540795318,0.6518262408415936,0.4502072450712649,1.0,0.6796442441919145,0.7434569816356027,0.0001263042743878673,2.9803228912661517e-05
1,81,29.20063664459101,0.0024660266631884586,0.002328202509340571,0.0021604113747337728,0.6794002186601416,0.5307354936411057,0.6194428623970654,0.493104713805281,0.8102955309878453,0.5797872534930114,0.513544619142394,1.0,0.6368464654113357,0.7348126735334779,0.4683335470484444,1.0,0.9356756285075306,0.3542004997988106,0.00022743886992021567,3.2388034951647e-05
2,82,28.982378076911804,0.0015818086795243993,0.0031571610615268586,0.0025505386182584355,1.0,0.8206475555572714,0.8544919097390434,0.875128454722816,0.6926380811053079,0.4151264645798789,0.3018783441988603,0.9976755475053508,0.8544510832034864,0.5682521976950349,0.4055658739985768,0.5449518268908895,0.9153140353227148,0.6354259413825705,0.0004373598628467645,2.253109354727334e-05
3,83,28.646591484579787,0.0014804752344103054,0.0013513900589899874,0.002359156568361942,0.9999192192460707,0.757602149904588,0.814849620005591,0.9858189848534888,0.8947910179596797,0.8690301168931831,0.7952042975392429,1.0,0.7823495149488578,0.5127510238250244,0.3829498603492201,0.4701576115618337,0.9870713932642292,0.3637777626643277,0.0005437768817510014,7.44131368415335e-05
4,84,29.122431661312014,0.0017152095336888107,0.0014800634325405904,0.0014667263781403814,0.6326213443386915,0.7161458778822064,0.8037227058159139,0.9999998105488695,0.6100838154401313,0.8579199870572464,0.7715021978404557,1.0,0.8935678528443821,0.8368905138172467,0.8636808139272979,0.6308526933881865,0.5369841909625874,0.3756079915632287,0.00029667970123875564,1e-08
5,85,29.31356351415105,0.001629023078962566,0.0013339243612883187,0.0016020758051825126,0.8574769517695205,0.671207366959568,0.7841543271663338,0.6966828240941185,0.9527067427948032,0.884134354032265,0.7989648307762875,1.0,0.7358048065188714,0.772483445515647,0.6234084614893683,0.8567658663397631,0.13822772148955406,0.8958962185502768,0.00031570111823797653,0.00010256665527286213
6,86,28.63157963269841,0.0017743255873367003,0.002641124637726921,0.0019136542200520192,0.6838648466067772,0.7994649234728376,0.7726759118923707,1.0,0.6864499917368277,0.535000275541265,0.4234311319159815,0.666885309312689,0.7852764372404758,0.8133712367611272,0.4937089716505685,0.966858610548765,0.012972764140683823,0.5750996171693775,0.0003440019042095233,4.192042683687225e-05
7,87,28.935422369975853,0.0019331558036148051,0.0027414267099433176,0.0014576609014635422,0.7873888112091438,0.5698195819674844,0.5924338893407849,0.7970576485635702,0.771562693279971,0.37368950827761,0.3123113424284673,1.0,0.7311910135522192,0.8784643633197272,0.6484081254970062,0.512932879931831,0.2713454003863121,0.1287713459704079,0.00028177238236920527,2.144494863576263e-05
8,88,28.9343844743735,0.002331977624469628,0.002244681456781028,0.001788079246703267,0.9606483921739674,0.5483846840066543,0.5361973855640733,0.7880454495221992,0.9999992806258278,0.5791232682589403,0.4842172778624759,1.0,0.8454277515490362,0.8393693944708327,0.5744858231626793,1.0,0.94635983740563,0.11876916551524574,0.0004924419377789757,3.299304248366441e-05
9,89,28.958333316925774,0.0021440051878276467,0.0014959756116807445,0.002506343484176721,0.7054260461823421,0.6248480869233678,0.5848321187558686,0.6787194837748254,1.0,0.870379674760281,0.7880958888300389,1.0,0.7552325776049642,0.5338800159795396,0.3768457766832517,0.9037760932813336,0.16083917423952476,0.6687678636801159,0.0003447948736897133,4.9194656730922055e-05
0,90,29.007742249610445,0.0019917967395188807,0.001734660749161232,0.0011994876464376802,0.8833162071163123,0.575961026961155,0.5099955121045695,0.9758559026478576,0.8415339871487852,0.7432666905325791,0.4964562297774154,0.5780072906719181,0.9387164538193082,0.9990869992098652,0.8913999615150346,0.6910893440850661,0.38161792736800454,0.32929653608628473,0.0006345689767880969,3.393371694382363e-05
1,91,28.26825331143836,0.0015265631086595064,0.0014972516667594582,0.0015838707640919991,0.4982056442540616,0.7652345120368813,0.9011444774244832,0.672000142040899,0.989514560479722,0.7585474184625931,0.752862855969308,1.0,0.8962676125211264,0.781983097536591,0.627213530916931,0.8529901980535574,0.6614795354946899,0.30136645885654456,0.00040485727088102047,6.38360149599615e-05
2,92,28.771150937759327,0.0022200567067716115,0.002308174837639232,0.0021221219358782406,0.7755123744542517,0.5645250505923527,0.5524896903054344,0.8425540768296955,0.7801513768469626,0.5772184847720765,0.4244947553437545,1.0,0.6733655467881766,0.6420724850068189,0.5033558676088298,0.7735093275255501,0.6262734964952603,0.3867649051786544,0.00021948094983464952,2.572604370970621e-05
3,93,29.232813683769557,0.002724519816532378,0.0029137869292040768,0.001937495345984752,0.848868105494954,0.44266387839385984,0.44259500513556416,0.5845555636534278,0.8469050599938622,0.4405073760770085,0.302204185940353,1.0,0.9048629173158118,0.7065481944257159,0.516186335424823,0.7333994817268493,0.7605319700188867,0.32247165732425664,0.00016853446332643074,1e-08
4,94,28.67576366638757,0.0014858253864470927,0.0018544125800886715,0.0014171633448196164,0.7053007821417548,0.8093925762521552,0.8758012794270662,0.9993629004694392,0.8539675678440155,0.6862811883956441,0.5836748165332759,1.0,0.9038804734506298,0.9573567675355134,0.7653982201513816,0.8824988221707706,0.15178801918120013,0.6633361268795518,0.0002179592400530228,5.1963746866501286e-05
5,95,28.947717027708634,0.0013633822498232413,0.0016833640993110244,0.0018016593045137586,0.7742002884432146,0.8919103217319874,0.8188302013997663,0.679793756922102,0.7059448623050517,0.6812725009641025,0.5855260548257565,0.8271562262366106,0.4336768772490277,0.6634032014406789,0.5931023325733372,0.6897403490699524,0.5309408784263421,0.2450262396899361,1e-08,4.702384431948258e-05
6,96,28.753385828906204,0.0014220253449736544,0.0018997970682594898,0.00224058491411383,0.7117666338483306,0.9167060319127835,0.9294079298523478,1.0,0.9986664593032334,0.6412347631715895,0.5702185347227663,1.0,0.8811651985505726,0.5939622780257882,0.4519742872453634,0.6329159794313854,0.20746531703968368,0.012403000183031532,0.00023822820879870757,2.582453242472305e-05
7,97,28.896006985921012,0.0017224790360286788,0.0025867338584514843,0.0014792221049346188,0.4724086115387627,0.6513467019375364,0.8236663072402663,0.8604907739789392,0.7794192956682606,0.40903136594019773,0.34671325193821484,1.0,0.852138930475749,0.8996850013757118,0.6079986428530385,0.6863482003316838,0.830704835092621,0.23041980266879136,0.0002767829458157345,3.146871637682569e-05
8,98,28.860382192970405,0.0018926439419257868,0.002497536319455041,0.0015292427208343227,0.8367263188572955,0.7612896595747347,0.7311057256955757,0.7831329631784189,0.8097548728741496,0.5592813767854262,0.4580999364681544,1.0,0.5841603353118378,0.9763184221787164,0.8610444894721253,0.8525490871901042,0.2906370428148655,0.10664676187484706,0.0002755206176816017,4.4387958309632936e-05
9,99,28.59417019025597,0.0014446810854031322,0.001670189006637901,0.0018051648918268606,0.4965039350630545,0.809859489909777,0.9302167570130075,0.817314485905927,1.0,0.7691959805112014,0.6537028210149873,0.9546431312874956,0.9667296695734492,0.7009724550392546,0.6351820288830682,0.6836574976694177,0.8973932356130306,0.42520234557893866,0.00033166858288996565,3.628419409656969e-05
0,100,29.145078408937557,0.001654393198188886,0.0017748538887086274,0.0018280909307346604,0.6629390458323497,0.8355942684638133,0.761218301195599,0.9715642391033744,0.9701430889244624,0.7156524590020842,0.614267559377232,1.0,0.6369839405242932,0.7860180334329514,0.5531819938200458,1.0,0.4233147577192744,0.2586561632821068,0.00027745329033340704,4.653491077943883e-05
1,101,28.958183831272173,0.0019337835267165262,0.002469124739484241,0.0014866516776021466,0.921666130554522,0.625810182891017,0.6483276208669781,0.5931441852246018,0.874641206786181,0.43066808774939946,0.4397061324461248,1.0,0.5806149442903986,0.9063261759005788,0.779966558268871,0.8268834228872362,0.24940809840578945,0.6259638675613202,0.00020187514342928647,2.541580498804929e-05
2,102,29.235795779421345,0.0016038620301534467,0.0017065915354074757,0.0013725466004974596,0.7305671851116422,0.7618429442412589,0.8397638995381291,0.9542580463778833,0.4754679625428587,0.6573509689853048,0.8359417135614102,0.5657514609583143,0.726426744915017,0.9364327978475924,0.9194895267268872,0.6217636981652337,0.44591643806037695,0.4006821412626703,0.00030844277549368915,5.2627495002177664e-05
3,103,28.66909107211053,0.001636223096907974,0.001372348990626604,0.001605038848303042,0.9092604394773152,0.7673103771793583,0.7167249961710378,0.4977103434192994,0.8155219899143958,0.9236051783769048,0.7797314698355741,0.7542646114433269,0.8958865260471367,0.6325405473917411,0.8430998682543216,0.7534250351926408,0.9448766610803492,0.30765726664220866,0.0005303736764174505,6.65375323935513e-05
4,104,28.76331092604813,0.0019088338107817735,0.0017599196483563118,0.001866255001317263,0.8262335127539886,0.6445682753575743,0.6225587226987154,0.8388916248168895,0.968401091748038,0.689688841017724,0.5775176110488941,1.0,0.4557869720270778,0.7062266075785646,0.5405042506705867,0.9279056232653936,0.5207026414104653,0.11486876687290297,0.00040177472570529504,5.5863822018220606e-05
5,105,29.487317543106236,0.0017694209534876992,0.003079070660446659,0.002475874764892916,1.0,0.6590324704715947,0.6746821306489645,0.8236571584628598,0.672928245235238,0.3847094768480265,0.2806069977394328,1.0,0.7340790049819614,0.5249796295419921,0.34140998491763874,0.9085062471422832,0.3863912616340402,0.2504978070550459,0.0001305125793930606,1.3695106870215135e-05
6,106,28.937683263697142,0.001878359270393204,0.0021250143176709813,0.0016470386547352556,0.883765533833989,0.7985337843351104,0.6153863321441124,0.9363941771670964,0.7403168943512826,0.6156478494189409,0.5681095988873,1.0,0.6730360010607555,0.7392488589254792,0.8961428864285395,0.9879693360827998,0.8266500411990202,0.8197940977720718,0.0002681113711818784,5.129698594247278e-05
7,107,28.731227827319547,0.0020037164741627533,0.0026697358681202488,0.002265986461022773,0.7789222905749835,0.6297536905111278,0.6347607885618317,0.8948926154416416,0.7703510819696114,0.4521599109410512,0.3763512095457161,1.0,0.6492328305834819,0.6287153066358623,0.4019835174552805,0.8062470360321936,0.7835171784899323,0.9264930075214304,0.00046285729205342013,4.325044234071429e-05
8,108,28.793264345278892,0.001667669546680628,0.0023546374567468553,0.0015246973215121695,0.9527305616247816,0.6498096690260744,0.8830896531432222,0.6203810454235215,0.8725476241177875,0.4653676064855634,0.477225487212162,0.9745216042383456,0.9063861299841692,0.8789519850027059,0.7398250590369504,0.866759037843223,0.454896897251155,0.4596395511676973,0.0002844520387564886,3.663548101134895e-05
9,109,29.250089753252393,0.0015748695661684242,0.0021382661266894365,0.0024429309405208928,1.0,0.795219347779751,0.8508650131424261,1.0,0.9999861055410282,0.5636362709435634,0.5221661235175837,1.0,0.3204526930676387,0.5519825515021437,0.5384478279245362,0.5130653238142163,0.957352104792033,0.6615846644859386,0.000276792974731932,7.21831890135305e-05
0,110,29.043483536519247,0.0016060526803158837,0.001702913290818675,0.001794000718173372,0.4730170107314794,0.7495276155873738,0.7784238804148584,0.8598573696358938,0.5182060481589801,0.7553759371220947,0.5992905294588469,1.0,0.5118550985077389,0.7974232149254054,0.4648642701209101,0.8240673385040398,0.8051909226611873,0.4684946599691048,0.00026717897305672533,4.444118465352087e-05
1,111,29.16959163724505,0.0018083734906072515,0.0022397459516088625,0.0015586208631523935,0.5994260012847644,0.8546884789947574,0.690445438378134,0.7297270514194781,0.820533971523681,0.6318980641636103,0.5078901905660557,1.0,0.5639649979227661,0.884540309087663,0.8949342247264106,0.9339321867088448,0.9339414441798052,0.951833928820898,0.000495768452223766,4.139176647799392e-05
2,112,28.72250362593656,0.0015241536425183446,0.0018190487895274328,0.001338056215730854,0.6307174551126907,0.7505785284861024,0.8215911324416205,0.5062035288056838,0.7358332443851808,0.6282838581972604,0.5459806095928008,0.8179064829236171,0.5753822919208603,0.8475729606578317,0.892835854653731,0.9896610620631268,0.04894935065483952,0.5580274634197476,0.00030853851025880447,4.291817781715279e-05
3,113,29.13812146575377,0.0019579153578928588,0.0027196766592728627,0.0019062224404791106,0.6703878457474282,0.6314598346770338,0.7730257566858115,0.8121577933087717,0.8356575138819454,0.4593927581122764,0.3822259858914207,1.0,0.8787860127577638,0.7289268211439118,0.6004834847178206,0.943186679572862,0.6412961661162547,0.876416197961839,0.0001911437375624048,2.0183428731390674e-05
4,114,28.461647784520647,0.0014274312295405325,0.0015360335527181967,0.0015080192535572026,0.5212064097707793,0.7649536836513315,0.8825418196048762,0.7637746530803301,0.6318005352631607,0.724696380354988,0.6415586129858062,1.0,0.806206804108144,0.692798028057038,0.7166860555820227,0.538165405004539,0.8009287388772893,0.4691126737821128,0.0004632821570235701,5.557782526066646e-05
5,115,28.651726664673287,0.002069514946992368,0.0022659152119028914,0.0016276822935011315,0.937350570506006,0.5714864718667083,0.581003969266863,0.8895233303532403,0.967427330055189,0.5440187686298819,0.4477541852384228,1.0,0.5247410923577296,0.8096646895004438,0.7234534304565418,0.8498325125357274,0.8602909279456835,0.9055103423240366,0.00016917556328410743,3.050222947537096e-05
6,116,29.052995833219892,0.0018096271385216747,0.001961784162800684,0.0018228021099168101,0.6978973336669702,0.6272065979525829,0.6809885216066494,0.8120546079322282,0.8191801216086947,0.5770688738541403,0.5087645994019622,1.0,0.679331309811117,0.6582183884302661,0.5886748077131386,1.0,0.15352949146686845,0.6741830135081037,0.00033415745676573794,6.694465109019498e-05
7,117,29.341264078108267,0.001547011482761318,0.0021347939171097448,0.0019986008629330754,0.913902617292984,0.802371957141847,0.817762663124534,0.7890719059796006,0.9999999718197978,0.5807260001063795,0.4561662559669906,1.0,0.611172517692732,0.6750860999583268,0.5329635332545629,0.7254033478025298,0.9327346857979352,0.6108771709589996,0.0005350825631900701,5.004580348905163e-05
